iter,total,corr,reproj,scale_reg,t_reg,scale,tx,ty,tz
224,0.02637604,0.00349059,22.02190399,0.48877609,0.37476650,2.01199198,0.05964147,-0.19538911,0.57708967
225,0.02632160,0.00344531,22.01229477,0.48919907,0.37479964,2.01260042,0.05964282,-0.19539331,0.57711685
226,0.02627094,0.00340385,22.00265312,0.48960787,0.37482381,2.01318860,0.05964350,-0.19539534,0.57713699
227,0.02622369,0.00336591,21.99293709,0.49000299,0.37483919,2.01375723,0.05964352,-0.19539525,0.57715034
228,0.02617965,0.00333126,21.98316383,0.49038482,0.37484604,2.01430631,0.05964291,-0.19539313,0.57715708
229,0.02613852,0.00329959,21.97332954,0.49075389,0.37484473,2.01483703,0.05964169,-0.19538903,0.57715744
230,0.02610009,0.00327070,21.96343994,0.49111044,0.37483537,2.01534963,0.05963987,-0.19538300,0.57715160
231,0.02606410,0.00324434,21.95348167,0.49145505,0.37481833,2.01584506,0.05963748,-0.19537508,0.57713974
232,0.02603039,0.00322032,21.94348526,0.49178794,0.37479383,2.01632380,0.05963453,-0.19536535,0.57712209
233,0.02599876,0.00319845,21.93342972,0.49210960,0.37476206,2.01678610,0.05963105,-0.19535388,0.57709885
234,0.02596902,0.00317855,21.92333031,0.49242041,0.37472337,2.01723289,0.05962706,-0.19534071,0.57707018
235,0.02594101,0.00316045,21.91316223,0.49272069,0.37467793,2.01766467,0.05962257,-0.19532591,0.57703626
236,0.02591462,0.00314401,21.90297127,0.49301085,0.37462592,2.01808167,0.05961760,-0.19530955,0.57699728
237,0.02588968,0.00312909,21.89272881,0.49329120,0.37456769,2.01848459,0.05961216,-0.19529168,0.57695341
238,0.02586605,0.00311555,21.88243484,0.49356216,0.37450340,2.01887393,0.05960628,-0.19527239,0.57690483
239,0.02584365,0.00310329,21.87209702,0.49382401,0.37443319,2.01924992,0.05959996,-0.19525166,0.57685167
240,0.02582234,0.00309218,21.86172295,0.49407712,0.37435734,2.01961350,0.05959322,-0.19522955,0.57679409
