iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
144,0.03234752,0.00001741,0.00001000,0.00002483,0.00407320,0.00316203,0.00498437,14.93529510,12.74504185,17.12554741,1.60042715,0.00962818,0.02021078,0.07708726
145,0.03234302,0.00001741,0.00000999,0.00002483,0.00407261,0.00316082,0.00498441,14.93443012,12.74369812,17.12516212,1.60038841,0.00961564,0.02022887,0.07709444
146,0.03233963,0.00001740,0.00000998,0.00002483,0.00407197,0.00315960,0.00498434,14.93520164,12.74598980,17.12441444,1.60035074,0.00960363,0.02024184,0.07710233
147,0.03233404,0.00001740,0.00000997,0.00002483,0.00407138,0.00315843,0.00498433,14.93338966,12.74384403,17.12293625,1.60031414,0.00959104,0.02024167,0.07711093
148,0.03233044,0.00001740,0.00000997,0.00002483,0.00407081,0.00315725,0.00498437,14.93328857,12.74395847,17.12261963,1.60027862,0.00958109,0.02023330,0.07712021
149,0.03232907,0.00001739,0.00000996,0.00002483,0.00407025,0.00315611,0.00498440,14.93538284,12.74569798,17.12506676,1.60024393,0.00957802,0.02022277,0.07713018
150,0.03232183,0.00001739,0.00000995,0.00002483,0.00406964,0.00315491,0.00498436,14.93211269,12.74198914,17.12223625,1.60021007,0.00957922,0.02021114,0.07714079
151,0.03231805,0.00001739,0.00000994,0.00002483,0.00406906,0.00315377,0.00498435,14.93198967,12.74118710,17.12279129,1.60017729,0.00958605,0.02019429,0.07715203
152,0.03231625,0.00001738,0.00000994,0.00002483,0.00406856,0.00315275,0.00498436,14.93334103,12.74381256,17.12286949,1.60014534,0.00959455,0.02017861,0.07716390
153,0.03231407,0.00001738,0.00000993,0.00002483,0.00406818,0.00315196,0.00498441,14.93343830,12.74568748,17.12118912,1.60011411,0.00960384,0.02018388,0.07717638
154,0.03230925,0.00001738,0.00000993,0.00002483,0.00406772,0.00315113,0.00498432,14.93165779,12.74518776,17.11812782,1.60008383,0.00961072,0.02019927,0.07718945
155,0.03230476,0.00001738,0.00000992,0.00002483,0.00406739,0.00315042,0.00498436,14.92918873,12.74305153,17.11532593,1.60005438,0.00961364,0.02021253,0.07720309
