iter,total,mask_weight,mask_raw,mask_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_near_scene_collision_points,scene_intersect_num_inside_or_margin_points
1152,0.6662346124649048,1.0,0.0002396766358288005,0.0002396766358288005,20.0,2.6592366339173168e-05,0.0005318473267834634,10.0,0.008942876942455769,0.08942876942455769,1.0,0.00019078019249718636,0.00019078019249718636,5.757878939469735,0.0068143391981720924,0.03923614015555817,500.0,0.0006301653338596225,0.31508266692981124,200.0,0.0006945064524188638,0.13890129048377275,0.5757878939469735,0.0811714306473732,0.046737527101113834,0.0005757878939469735,62.32483673095703,0.03588588648190673,7518,246,4
1153,0.6566100716590881,1.0,0.00023928341397549957,0.00023928341397549957,20.0,2.7356063583283685e-05,0.0005471212716656737,10.0,0.008944609202444553,0.08944609202444553,1.0,0.0001878098992165178,0.0001878098992165178,5.76288144072036,0.005191605072468519,0.02991860451967851,500.0,0.000629650428891182,0.314825214445591,200.0,0.0006938813021406531,0.13877626042813063,0.576288144072036,0.08115099370479584,0.04676635555173827,0.0005762881440720361,62.301109313964844,0.03590339066017384,7518,248,5
1154,0.6688261032104492,1.0,0.00023935420904308558,0.00023935420904308558,20.0,2.8929831387358718e-05,0.0005785966277471744,10.0,0.008947606198489666,0.08947606198489666,1.0,0.00018454398377798498,0.00018454398377798498,5.767883941970985,0.007377848960459232,0.04255457654532013,500.0,0.0006297067156992853,0.31485335784964263,200.0,0.0006912020035088062,0.13824040070176125,0.5767883941970986,0.08111566305160522,0.0467865730357683,0.0005767883941970985,62.26313400268555,0.03591265307908776,7518,248,4
1155,0.6727468967437744,1.0,0.0002398306387476623,0.0002398306387476623,20.0,3.0496343242703006e-05,0.0006099268648540601,10.0,0.008949996903538704,0.08949996903538704,1.0,0.00017891325114760548,0.00017891325114760548,5.772886443221611,0.008206376805901527,0.047374481410757195,500.0,0.0006294861086644232,0.3147430543322116,200.0,0.0006880229339003563,0.13760458678007126,0.5772886443221611,0.0810944214463234,0.04681488861883802,0.0005772886443221611,61.808319091796875,0.03568124073633496,7518,249,5
1156,0.6555177569389343,1.0,0.00024045372265391052,0.00024045372265391052,20.0,2.9333799830055796e-05,0.0005866759966011159,10.0,0.008946456015110016,0.08946456015110016,1.0,0.00017485603166278452,0.00017485603166278452,5.777888944472236,0.005244942381978035,0.030304694603224765,500.0,0.0006294608465395868,0.3147304232697934,200.0,0.0006876069819554687,0.13752139639109373,0.5777888944472236,0.08112521469593048,0.04687324811095533,0.0005777888944472236,61.65123748779297,0.03562140034937513,7518,248,8
1157,0.6579684615135193,1.0,0.00024068981292657554,0.00024068981292657554,20.0,2.8242382541066036e-05,0.0005648476508213207,10.0,0.008945331908762455,0.08945331908762455,1.0,0.00017466989811509848,0.00017466989811509848,5.7828914457228615,0.005594068206846714,0.03234988918016409,500.0,0.0006297489162534475,0.31487445812672377,200.0,0.000688855187036097,0.1377710374072194,0.5782891445722862,0.0811547189950943,0.04693089302567735,0.0005782891445722861,61.575775146484375,0.03560860233583588,7518,248,8
1158,0.6655308604240417,1.0,0.00024049385683611035,0.00024049385683611035,20.0,2.6927342332783155e-05,0.0005385468466556631,10.0,0.008946504443883896,0.08946504443883896,1.0,0.00017891325114760548,0.00017891325114760548,5.787893946973487,0.006811908446252346,0.03942660366340152,500.0,0.0006295384373515844,0.3147692186757922,200.0,0.0006914905970916152,0.13829811941832304,0.5787893946973487,0.08117075264453888,0.046980770790260876,0.0005787893946973487,61.56483840942383,0.035633075557630504,7518,247,6
1159,0.6721139550209045,1.0,0.00024009961634874344,0.00024009961634874344,20.0,2.6615874958224595e-05,0.0005323174991644919,10.0,0.00895221158862114,0.0895221158862114,1.0,0.00018537374853622168,0.00018537374853622168,5.792896448224112,0.007793221157044172,0.04514532316086619,500.0,0.0006299237720668316,0.3149618860334158,200.0,0.0006939379964023829,0.13878759928047657,0.5792896448224112,0.08119628578424454,0.04703616755285401,0.0005792896448224112,61.63257598876953,0.03570311305402457,7518,248,5
1160,0.6847230195999146,1.0,0.00023965089349076152,0.00023965089349076152,20.0,2.647799192345701e-05,0.0005295598384691402,10.0,0.008956982754170895,0.08956982754170895,1.0,0.00019136405899189413,0.00019136405899189413,5.797898949474737,0.009731940925121307,0.056424810066111025,500.0,0.0006309821037575603,0.3154910518787801,200.0,0.0006963539635762572,0.13927079271525145,0.5797898949474737,0.08123753219842911,0.04710070025911922,0.0005797898949474737,61.92802429199219,0.03590524269855875,7518,248,4
1161,0.668350875377655,1.0,0.00023950090690050274,0.00023950090690050274,20.0,2.6281180907972157e-05,0.0005256236181594431,10.0,0.00895609613507986,0.0895609613507986,1.0,0.00019587005954235792,0.00019587005954235792,5.802901450725363,0.006798768416047096,0.039452583104625474,500.0,0.0006309101590886712,0.3154550795443356,200.0,0.0006984224310144782,0.13968448620289564,0.5802901450725363,0.08125842362642288,0.04715346243454255,0.0005802901450725362,62.18143081665039,0.03608327150941193,7518,248,4
1162,0.6697246432304382,1.0,0.00023982614220585674,0.00023982614220585674,20.0,2.592542296042666e-05,0.0005185084592085332,10.0,0.008952696807682514,0.08952696807682514,1.0,0.00019725185120478272,0.00019725185120478272,5.807903951975988,0.00703206192702055,0.04084154025648253,500.0,0.0006302082911133766,0.3151041455566883,200.0,0.0006989777320995927,0.13979554641991854,0.5807903951975988,0.08127422630786896,0.04720329001672629,0.0005807903951975988,62.49679183959961,0.036297536431103124,7518,248,4
1163,0.6628487706184387,1.0,0.00024028788902796805,0.00024028788902796805,20.0,2.5622412067605183e-05,0.0005124482413521037,10.0,0.00894877128303051,0.0894877128303051,1.0,0.00019606716523412615,0.00019606716523412615,5.8129064532266135,0.005868428386747837,0.034112625239624744,500.0,0.0006300259265117347,0.31501296325586736,200.0,0.0006987731903791428,0.13975463807582855,0.5812906453226613,0.08129506558179855,0.04725606113359175,0.0005812906453226613,62.40589904785156,0.03627596532946649,7518,248,5
1164,0.6504111886024475,1.0,0.0002404141559964046,0.0002404141559964046,20.0,2.6174200684181415e-05,0.0005234840136836283,10.0,0.008948597125709057,0.08948597125709057,1.0,0.00019253449863754213,0.00019253449863754213,5.817908954477239,0.003827047534286976,0.022265414118938235,500.0,0.0006294477498158813,0.3147238749079406,200.0,0.0006977322045713663,0.13954644091427326,0.5817908954477239,0.08132577687501907,0.047314596551099146,0.0005817908954477239,62.081485748291016,0.03611844318422334,7518,248,7
1165,0.6538803577423096,1.0,0.0002403576800134033,0.0002403576800134033,20.0,2.804558607749641e-05,0.0005609117215499282,10.0,0.008955204859375954,0.08955204859375954,1.0,0.00019026195514015853,0.00019026195514015853,5.822911455727864,0.004540490917861462,0.02643887658024383,500.0,0.0006293285405263305,0.31466427026316524,200.0,0.0006945701315999031,0.13891402631998062,0.5822911455727864,0.08134031295776367,0.04736374401342517,0.0005822911455727863,61.74888610839844,0.03595582962990284,7518,248,6
1166,0.658158540725708,1.0,0.00024043161829467863,0.00024043161829467863,20.0,3.109230237896554e-05,0.0006218460475793108,10.0,0.008964420296251774,0.08964420296251774,1.0,0.00018961513706017286,0.00018961513706017286,5.827913956978489,0.005284178536385298,0.03079573784336604,500.0,0.0006308363517746329,0.31541817588731647,200.0,0.0006894066464155912,0.13788132928311825,0.5827913956978489,0.08131923526525497,0.047392150617319675,0.000582791395697849,61.72883605957031,0.03597503452196069,7518,249,5
1167,0.685065507888794,1.0,0.00024047332408372313,0.00024047332408372313,20.0,3.3330135920550674e-05,0.0006666027184110135,10.0,0.008971606381237507,0.08971606381237507,1.0,0.00018633349100127816,0.00018633349100127816,5.832916458229114,0.009805804118514061,0.057196436229051496,500.0,0.0006325718713924289,0.31628593569621444,200.0,0.0006870642537251115,0.1374128507450223,0.5832916458229115,0.08128657191991806,0.04741377831847147,0.0005832916458229114,61.627899169921875,0.03594703873543217,7518,248,4
1168,0.6678856611251831,1.0,0.00024028305779211223,0.00024028305779211223,20.0,3.34910218953155e-05,0.00066982043790631,10.0,0.008969803340733051,0.08969803340733051,1.0,0.00018231924332212657,0.00018231924332212657,5.83791895947974,0.006973455660045147,0.04071046901086887,500.0,0.0006314594065770507,0.31572970328852534,200.0,0.0006860392168164253,0.13720784336328506,0.583791895947974,0.08125738054513931,0.04743740024821289,0.000583791895947974,61.68254089355469,0.03600976749513673,7518,249,6
1169,0.6744370460510254,1.0,0.00023978998069651425,0.00023978998069651425,20.0,3.156586899422109e-05,0.0006313173798844218,10.0,0.008962681517004967,0.08962681517004967,1.0,0.00018023398297373205,0.00018023398297373205,5.8429214607303654,0.00813324935734272,0.04752193721548923,500.0,0.0006308044539764524,0.3154022269882262,200.0,0.0006871926598250866,0.13743853196501732,0.5842921460730365,0.08131146430969238,0.047509649981851275,0.0005842921460730365,61.41883850097656,0.035886544957048835,7518,249,5
1170,0.6566315293312073,1.0,0.00023961330589372665,0.00023961330589372665,20.0,2.7817271984531544e-05,0.0005563454396906309,10.0,0.00895375944674015,0.0895375944674015,1.0,0.0001792901020962745,0.0001792901020962745,5.847923961980991,0.004823056980967522,0.028204870488999664,500.0,0.0006323924171738327,0.3161962085869163,200.0,0.0006914386758580804,0.13828773517161608,0.5847923961980991,0.08134307712316513,0.047568812984982514,0.0005847923961980991,61.3227653503418,0.035861086890720144,7518,247,6
1171,0.6568651795387268,1.0,0.00023989900364540517,0.00023989900364540517,20.0,2.6494777557672933e-05,0.0005298955511534587,10.0,0.008954375982284546,0.08954375982284546,1.0,0.00018086460477206856,0.00018086460477206856,5.852926463231616,0.00482895178720355,0.028263499704993266,500.0,0.0006316713988780975,0.31583569943904877,200.0,0.0006938683800399303,0.13877367600798607,0.5852926463231616,0.08133600652217865,0.04760536649872387,0.0005852926463231615,61.32408142089844,0.03589253389817467,7518,248,6
1172,0.6603098511695862,1.0,0.0002404432016192004,0.0002404432016192004,20.0,2.6304018319933675e-05,0.0005260803663986735,10.0,0.008966321125626564,0.08966321125626564,1.0,0.00018492671370040625,0.00018492671370040625,5.857928964482241,0.005407562479376793,0.03167711687518872,500.0,0.0006307376315817237,0.31536881579086185,200.0,0.0006949473172426224,0.13898946344852448,0.5857928964482241,0.08129345625638962,0.04762112920271748,0.0005857928964482242,61.521270751953125,0.03603872338696204,7518,248,5
1173,0.6715109348297119,1.0,0.00024070899235084653,0.00024070899235084653,20.0,2.6921026801574044e-05,0.0005384205360314809,10.0,0.008982039988040924,0.08982039988040924,1.0,0.0001861413475126028,0.0001861413475126028,5.862931465732866,0.007095666136592627,0.04160140426256407,500.0,0.0006315225618891418,0.3157612809445709,200.0,0.0006951362593099475,0.1390272518619895,0.5862931465732867,0.081244096159935,0.047632856778110966,0.0005862931465732866,62.60086441040039,0.03670245777338132,7518,246,4
1174,0.6869577169418335,1.0,0.00024105378543026745,0.00024105378543026745,20.0,2.741504977166187e-05,0.0005483009954332374,10.0,0.008994766511023045,0.08994766511023045,1.0,0.000184289034223184,0.000184289034223184,5.867933966983491,0.009553171694278717,0.05605738067728332,500.0,0.0006328357849270105,0.31641789246350527,200.0,0.0006959937745705247,0.13919875491410494,0.5867933966983492,0.08124180883169174,0.04767215695826634,0.0005867933966983493,62.526695251464844,0.0366902518909296,7518,247,4
1175,0.6749704480171204,1.0,0.00024128294899128377,0.00024128294899128377,20.0,2.652447255968582e-05,0.0005304894511937164,10.0,0.008996433578431606,0.08996433578431606,1.0,0.00018295350309927016,0.00018295350309927016,5.872936468234117,0.007519097533077002,0.04415918211021711,500.0,0.0006314927013590932,0.3157463506795466,200.0,0.0006986000225879252,0.13972000451758504,0.5872936468234117,0.08124569058418274,0.0477150779118712,0.0005872936468234117,62.5084228515625,0.036710799613674024,7518,245,5
1176,0.6867319345474243,1.0,0.00024159223539754748,0.00024159223539754748,20.0,2.4403219867963344e-05,0.0004880643973592669,10.0,0.008989086374640465,0.08989086374640465,1.0,0.00018295350309927016,0.00018295350309927016,5.877938969484743,0.009593000635504723,0.05638707226972511,500.0,0.0006296284846030176,0.3148142423015088,200.0,0.000700885895639658,0.1401771791279316,0.5877938969484743,0.08125482499599457,0.04776109023026194,0.0005877938969484742,62.58808135986328,0.0367888922450422,7518,247,4
1177,0.6581521034240723,1.0,0.00024164983187802136,0.00024164983187802136,20.0,2.2337055270327255e-05,0.0004467411054065451,10.0,0.00898230355232954,0.0898230355232954,1.0,0.00018339815142098814,0.00018339815142098814,5.882941470735368,0.004343640990555286,0.025553385717323747,500.0,0.0006310909520834684,0.3155454760417342,200.0,0.0007041271310299635,0.1408254262059927,0.5882941470735368,0.08126001060009003,0.04780478862716652,0.0005882941470735368,64.13164520263672,0.037728271514907846,7518,247,5
1178,0.6611338257789612,1.0,0.00024174452119041234,0.00024174452119041234,20.0,2.276666600664612e-05,0.0004553333201329224,10.0,0.008982677944004536,0.08982677944004536,1.0,0.00018187590467277914,0.00018187590467277914,5.887943971985993,0.0050027803517878056,0.029456090415478975,500.0,0.0006313573103398085,0.31567865516990423,200.0,0.0007028777035884559,0.14057554071769118,0.5887943971985993,0.08131717145442963,0.04787909494840604,0.0005887943971985993,62.566341400146484,0.036838711269621016,7518,247,5
1179,0.6629041433334351,1.0,0.00024183608184102923,0.00024183608184102923,20.0,2.5303006623289548e-05,0.000506060132465791,10.0,0.008989688009023666,0.08989688009023666,1.0,0.0001792901020962745,0.0001792901020962745,5.892946473236618,0.00555772939696908,0.032751401849072416,500.0,0.0006298836087808013,0.31494180439040065,200.0,0.000697889132425189,0.1395778264850378,0.5892946473236619,0.08134861290454865,0.047938302151855086,0.0005892946473236618,62.567657470703125,0.036870785643065666,7518,247,5
1180,0.6878237128257751,1.0,0.00024193472927436233,0.00024193472927436233,20.0,2.90614043478854e-05,0.000581228086957708,10.0,0.00900211837142706,0.09002118371427059,1.0,0.00017734727589413524,0.00017734727589413524,5.897948974487243,0.009866174310445786,0.058190192656406105,500.0,0.0006320055108517408,0.3160027554258704,200.0,0.0006918427534401417,0.13836855068802834,0.5897948974487244,0.08139490336179733,0.04800629868112009,0.0005897948974487244,61.43524169921875,0.03623419207772832,7518,248,4
1181,0.6649882197380066,1.0,0.00024197521270252764,0.00024197521270252764,20.0,3.183820081176236e-05,0.0006367640162352473,10.0,0.00900334119796753,0.09003341197967529,1.0,0.0001752907264744863,0.0001752907264744863,5.9029514757378685,0.005862136371433735,0.034603906544731396,500.0,0.000634571595583111,0.3172857977915555,200.0,0.0006884993053972721,0.13769986107945442,0.5902951475737869,0.08145681023597717,0.0480835598191361,0.0005902951475737869,61.37220764160156,0.03622771636672829,7518,248,7
1182,0.6696858406066895,1.0,0.00024206902890000492,0.00024206902890000492,20.0,3.182085129083134e-05,0.0006364170258166268,10.0,0.008991405367851257,0.08991405367851257,1.0,0.00017504225252196193,0.00017504225252196193,5.907953976988495,0.006762368138879538,0.03995175973995365,500.0,0.0006331680342555046,0.3165840171277523,200.0,0.0006889582728035748,0.13779165456071496,0.5907953976988495,0.0815410390496254,0.04817407059410085,0.0005907953976988494,61.30169677734375,0.03621676032718508,7518,248,6
1183,0.6779060363769531,1.0,0.0002423996920697391,0.0002423996920697391,20.0,2.9804488804074936e-05,0.0005960897760814987,10.0,0.00897170789539814,0.0897170789539814,1.0,0.0001767852227203548,0.0001767852227203548,5.91295647823912,0.008180330507457256,0.04836993826820649,500.0,0.0006314096972346306,0.3157048486173153,200.0,0.0006926310597918928,0.13852621195837855,0.591295647823912,0.08162339776754379,0.04826355986054866,0.000591295647823912,61.40607833862305,0.036309146871562004,7518,247,5
1184,0.6621902585029602,1.0,0.00024277657212223858,0.00024277657212223858,20.0,2.7568870791583322e-05,0.0005513774158316664,10.0,0.008953589014708996,0.08953589014708996,1.0,0.00017960443801712245,0.00017960443801712245,5.917958979489745,0.005311326589435339,0.031432212882951505,500.0,0.0006322500994428992,0.3161250497214496,200.0,0.0006967547233216465,0.1393509446643293,0.5917958979489745,0.08168598264455795,0.04834142944898052,0.0005917958979489745,61.55999755859375,0.036430954032924664,7518,247,5
