iter,total,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,human_pose_weight,human_pose_raw,human_pose_scaled,human_pose_smooth_weight,human_pose_smooth_raw,human_pose_smooth_scaled,object_intersect_weight,object_intersect_raw,object_intersect_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
1400,0.36395135521888733,20.0,0.0008121353457681835,0.016242707148194313,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,5.0902079237857834e-05,0.05090207979083061,1000.0,6.8719427872565575e-06,0.006871942896395922,10.0,0.004852085839956999,0.04852085933089256,100.0,1.701488326943945e-05,0.0017014882760122418,0.0,0.0,0.0,2.8,0.005528944544494152,0.015481044538319111,1000.0,0.0001910251594381407,0.19102515280246735,10000.0,3.320608811918646e-06,0.03320608660578728
1425,0.36317360401153564,20.0,0.0008195094997063279,0.01639018952846527,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,5.040680480306037e-05,0.0504068061709404,1000.0,6.778784154448658e-06,0.006778784096240997,10.0,0.004845683928579092,0.048456840217113495,100.0,1.692409387032967e-05,0.0016924093943089247,0.0,0.0,0.0,2.85,0.005524805746972561,0.015745695680379868,1000.0,0.000190923034097068,0.1909230351448059,10000.0,3.2779830689833034e-06,0.03277983143925667
1450,0.36241835355758667,20.0,0.0008270425605587661,0.016540851444005966,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.990134038962424e-05,0.049901340156793594,1000.0,6.699797268083785e-06,0.006699797231703997,10.0,0.004837546963244677,0.04837546870112419,100.0,1.6865629731910303e-05,0.001686563016846776,0.0,0.0,0.0,2.9,0.005514235235750675,0.01599128358066082,1000.0,0.00019084609812125564,0.19084610044956207,10000.0,3.2376929084421135e-06,0.03237693011760712
1475,0.3617998957633972,20.0,0.0008345033857040107,0.016690067946910858,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.9424113967688754e-05,0.04942411556839943,1000.0,6.63393211652874e-06,0.006633932236582041,10.0,0.004827600438147783,0.04827600345015526,100.0,1.68055576068582e-05,0.0016805557534098625,0.0,0.0,0.0,2.95,0.005513831973075867,0.016265803948044777,1000.0,0.00019077653996646404,0.1907765418291092,10000.0,3.205287612217944e-06,0.03205287456512451
1500,0.3614276945590973,20.0,0.00084206199971959,0.016841240227222443,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.901924330624752e-05,0.04901924356818199,1000.0,6.6385450736561324e-06,0.006638545077294111,10.0,0.004816697910428047,0.04816697910428047,100.0,1.6766152839409187e-05,0.0016766153275966644,0.0,0.0,0.0,3.0,0.00551189249381423,0.016535677015781403,1000.0,0.0001907447149278596,0.19074471294879913,10000.0,3.180471594532719e-06,0.03180471435189247
1525,0.36053261160850525,20.0,0.0008499281830154359,0.016998562961816788,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.84852644149214e-05,0.04848526418209076,1000.0,6.438377113227034e-06,0.006438377313315868,10.0,0.004807075019925833,0.0480707511305809,100.0,1.671193058427889e-05,0.0016711930511519313,0.0,0.0,0.0,3.05,0.005511312745511532,0.016809504479169846,1000.0,0.00019069596601184458,0.19069597125053406,10000.0,3.1362974368676078e-06,0.031362973153591156
1550,0.35996389389038086,20.0,0.0008574266685172915,0.017148533836007118,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.80472190247383e-05,0.04804721847176552,1000.0,6.36693584965542e-06,0.006366936024278402,10.0,0.004795644897967577,0.047956448048353195,100.0,1.6662241250742227e-05,0.0016662240959703922,0.0,0.0,0.0,3.1,0.0055033862590789795,0.017060497775673866,1000.0,0.0001906660181703046,0.19066601991653442,10000.0,3.1052004487719387e-06,0.031052004545927048
1575,0.3593962490558624,20.0,0.0008648663060739636,0.017297325655817986,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.759868170367554e-05,0.04759868234395981,1000.0,6.289862994890427e-06,0.0062898630276322365,10.0,0.00478559173643589,0.0478559173643589,100.0,1.6617219444015063e-05,0.0016617219662293792,0.0,0.0,0.0,3.15,0.005509124603122473,0.017353743314743042,1000.0,0.0001906076940940693,0.1906076967716217,10000.0,3.073128027608618e-06,0.030731279402971268
1600,0.35885587334632874,20.0,0.0008722457569092512,0.0174449160695076,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.7143690608209e-05,0.047143690288066864,1000.0,6.204345936566824e-06,0.006204345729202032,10.0,0.004775297362357378,0.047752972692251205,100.0,1.655562300584279e-05,0.0016555623151361942,0.0,0.0,0.0,3.2,0.005513947922736406,0.01764463447034359,1000.0,0.00019060114573221654,0.1906011402606964,10000.0,3.040860974579118e-06,0.03040860965847969
1625,0.3584809899330139,20.0,0.000879533588886261,0.01759067177772522,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.675888703786768e-05,0.04675888642668724,1000.0,6.178768671816215e-06,0.006178768817335367,10.0,0.004765817429870367,0.047658175230026245,100.0,1.649836303840857e-05,0.0016498363111168146,0.0,0.0,0.0,3.25,0.005508327390998602,0.017902063205838203,1000.0,0.00019060762133449316,0.19060762226581573,10000.0,3.013497007486876e-06,0.03013497032225132
1650,0.35793304443359375,20.0,0.0008865644340403378,0.017731288447976112,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.630230614566244e-05,0.04630230739712715,1000.0,6.079877948650392e-06,0.0060798777267336845,10.0,0.004756580572575331,0.04756580665707588,100.0,1.6466356100863777e-05,0.0016466355882585049,0.0,0.0,0.0,3.3,0.005506192333996296,0.01817043498158455,1000.0,0.00019062089268118143,0.19062089920043945,10000.0,2.981578745675506e-06,0.029815787449479103
1675,0.35750535130500793,20.0,0.0008940341067500412,0.01788068190217018,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.588509182212874e-05,0.04588509351015091,1000.0,6.032631972630043e-06,0.006032632198184729,10.0,0.00474479328840971,0.04744793474674225,100.0,1.6420730389654636e-05,0.0016420730389654636,0.0,0.0,0.0,3.35,0.00550586823374033,0.01844465732574463,1000.0,0.00019059029000345618,0.1905902922153473,10000.0,2.9582004117401084e-06,0.029582004994153976
1700,0.3573673367500305,20.0,0.0009013171074911952,0.01802634261548519,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.558490400086157e-05,0.04558490216732025,1000.0,6.076828867662698e-06,0.006076829042285681,10.0,0.004732917062938213,0.04732917249202728,100.0,1.6363064787583426e-05,0.0016363065224140882,0.0,0.0,0.0,3.4,0.0054909950122237206,0.018669383600354195,1000.0,0.0001905719400383532,0.19057193398475647,10000.0,2.9472480491676833e-06,0.029472479596734047
1725,0.35664501786231995,20.0,0.0009082132601179183,0.018164265900850296,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.510562575887889e-05,0.045105624943971634,1000.0,5.925302502873819e-06,0.005925302393734455,10.0,0.004719991702586412,0.04719991609454155,100.0,1.6305148164974526e-05,0.0016305148601531982,0.0,0.0,0.0,3.45,0.005493528675287962,0.01895267330110073,1000.0,0.00019056611927226186,0.19056612253189087,10000.0,2.9100610845489427e-06,0.029100609943270683
1750,0.35624396800994873,20.0,0.0009150669793598354,0.01830133982002735,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.472523505683057e-05,0.04472523555159569,1000.0,5.8714663282444235e-06,0.005871466360986233,10.0,0.004707143642008305,0.0470714345574379,100.0,1.6299694834742695e-05,0.001629969454370439,0.0,0.0,0.0,3.5,0.0054922085255384445,0.01922272890806198,1000.0,0.00019060747581534088,0.1906074732542038,10000.0,2.881430191337131e-06,0.028814302757382393
1775,0.3560955822467804,20.0,0.0009218454360961914,0.018436908721923828,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.4382806663634256e-05,0.04438280686736107,1000.0,5.871214852959383e-06,0.005871214903891087,10.0,0.0046962471678853035,0.046962469816207886,100.0,1.6275820598821156e-05,0.0016275820089504123,0.0,0.0,0.0,3.55,0.005505740642547607,0.019545378163456917,1000.0,0.00019067441462539136,0.19067440927028656,10000.0,2.8594818104465958e-06,0.028594817966222763
1800,0.35547250509262085,20.0,0.0009283690596930683,0.01856738142669201,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.399173121782951e-05,0.043991729617118835,1000.0,5.776934813184198e-06,0.005776934791356325,10.0,0.0046882107853889465,0.046882107853889465,100.0,1.622744275664445e-05,0.0016227442538365722,0.0,0.0,0.0,3.6,0.005499778315424919,0.01979920081794262,1000.0,0.00019057141616940498,0.19057141244411469,10000.0,2.8260992621653713e-06,0.02826099283993244
1825,0.35495030879974365,20.0,0.0009358059032820165,0.0187161173671484,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.360650200396776e-05,0.04360650107264519,1000.0,5.723039976146538e-06,0.005723040085285902,10.0,0.004684331826865673,0.04684332013130188,100.0,1.6180927559616975e-05,0.0016180927632376552,0.0,0.0,0.0,3.65,0.005504296161234379,0.020090682432055473,1000.0,0.0001905453100334853,0.19054530560970306,10000.0,2.780723661999218e-06,0.027807235717773438
1850,0.3545905351638794,20.0,0.0009430214413441718,0.018860429525375366,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.326020643929951e-05,0.043260205537080765,1000.0,5.701455393136712e-06,0.005701455287635326,10.0,0.004677236545830965,0.046772364526987076,100.0,1.6156820493051782e-05,0.001615682034753263,0.0,0.0,0.0,3.7,0.0055039674043655396,0.020364679396152496,1000.0,0.00019048078684136271,0.1904807835817337,10000.0,2.7534917990124086e-06,0.02753491885960102
1875,0.3540952801704407,20.0,0.0009502761531621218,0.01900552213191986,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.287493720767088e-05,0.042874936014413834,1000.0,5.63604817216401e-06,0.005636048037558794,10.0,0.004665505141019821,0.04665505141019821,100.0,1.6160422092070803e-05,0.0016160422237589955,0.0,0.0,0.0,3.75,0.005495079793035984,0.020606549456715584,1000.0,0.00019049574621021748,0.19049574434757233,10000.0,2.720536485867342e-06,0.027205364778637886
1900,0.3538118898868561,20.0,0.0009576150332577527,0.01915230043232441,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.2549789213808253e-05,0.04254978895187378,1000.0,5.625281573884422e-06,0.005625281482934952,10.0,0.004654951859265566,0.046549517661333084,100.0,1.6110463548102416e-05,0.0016110463766381145,0.0,0.0,0.0,3.8,0.005489074159413576,0.020858481526374817,1000.0,0.00019049405818805099,0.19049406051635742,10000.0,2.6971424631483387e-06,0.026971423998475075
1925,0.3532868027687073,20.0,0.0009652399457991123,0.019304798915982246,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.217095556668937e-05,0.04217095673084259,1000.0,5.525581400434021e-06,0.005525581538677216,10.0,0.004644086584448814,0.046440865844488144,100.0,1.6089572454802692e-05,0.00160895730368793,0.0,0.0,0.0,3.85,0.00548526318743825,0.02111826278269291,1000.0,0.00019044367945753038,0.19044367969036102,10000.0,2.667369699338451e-06,0.02667369693517685
1950,0.3529331684112549,20.0,0.0009726737625896931,0.01945347525179386,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.184171848464757e-05,0.041841719299554825,1000.0,5.51006814930588e-06,0.005510068032890558,10.0,0.004631428048014641,0.04631428048014641,100.0,1.6015872461139224e-05,0.0016015872824937105,0.0,0.0,0.0,3.9,0.005478981416672468,0.021368028596043587,1000.0,0.000190423073945567,0.19042307138442993,10000.0,2.6420952963235322e-06,0.02642095275223255
1975,0.35225462913513184,20.0,0.0009801172418519855,0.019602345302700996,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.149432061240077e-05,0.04149432107806206,1000.0,5.482121650857152e-06,0.005482121836394072,10.0,0.004615203011780977,0.0461520291864872,100.0,1.5934594557620585e-05,0.0015934593975543976,0.0,0.0,0.0,3.95,0.005475010257214308,0.021626289933919907,1000.0,0.00019010626419913024,0.19010625779628754,10000.0,2.6197799343208317e-06,0.026197798550128937
2000,0.35188913345336914,20.0,0.0009875063551589847,0.01975012756884098,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.114241528441198e-05,0.04114241525530815,1000.0,5.419427452579839e-06,0.005419427528977394,10.0,0.004599874373525381,0.045998744666576385,100.0,1.5897208868409507e-05,0.0015897208359092474,0.0,0.0,0.0,4.0,0.00548397796228528,0.02193591184914112,1000.0,0.00019013370911125094,0.1901337057352066,10000.0,2.591906877569272e-06,0.025919068604707718
2025,0.3517574071884155,20.0,0.0009943097829818726,0.01988619565963745,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.084661486558616e-05,0.04084661602973938,1000.0,5.407935987022938e-06,0.005407935939729214,10.0,0.004586378578096628,0.04586378484964371,100.0,1.5846211681491695e-05,0.0015846211463212967,0.0,0.0,0.0,4.05,0.00548208924010396,0.02220246195793152,1000.0,0.00019018581951968372,0.1901858150959015,10000.0,2.577995473984629e-06,0.025779955089092255
2050,0.35141193866729736,20.0,0.001001095399260521,0.02002190798521042,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.0495393477613106e-05,0.04049539193511009,1000.0,5.332040473149391e-06,0.005332040600478649,10.0,0.004574087914079428,0.04574088007211685,100.0,1.5819396139704622e-05,0.001581939635798335,0.0,0.0,0.0,4.1,0.005481000058352947,0.02247210033237934,1000.0,0.00019023037748411298,0.1902303844690323,10000.0,2.5537299279676517e-06,0.02553729899227619
2075,0.3511902093887329,20.0,0.001007660641334951,0.020153213292360306,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.017927130917087e-05,0.04017927125096321,1000.0,5.281408903101692e-06,0.005281408783048391,10.0,0.004562546499073505,0.045625463128089905,100.0,1.5772537153679878e-05,0.0015772536862641573,0.0,0.0,0.0,4.15,0.005480184219777584,0.02274276502430439,1000.0,0.00019028536917176098,0.19028536975383759,10000.0,2.5345439098600764e-06,0.025345439091324806
2100,0.35119152069091797,20.0,0.001014171401038766,0.020283427089452744,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.994207509094849e-05,0.039942074567079544,1000.0,5.31840487383306e-06,0.005318405106663704,10.0,0.00455152103677392,0.045515209436416626,100.0,1.5719911971245892e-05,0.0015719912480562925,0.0,0.0,0.0,4.2,0.005467603448778391,0.022963933646678925,1000.0,0.00019031493866350502,0.19031493365764618,10000.0,2.5281551643274724e-06,0.025281552225351334
2125,0.35085615515708923,20.0,0.00102054956369102,0.020410992205142975,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.9582999306730926e-05,0.0395829975605011,1000.0,5.215484634391032e-06,0.005215484648942947,10.0,0.004541043192148209,0.045410431921482086,100.0,1.5691653970861807e-05,0.0015691653825342655,0.0,0.0,0.0,4.25,0.005467374809086323,0.023236343637108803,1000.0,0.00019036594312638044,0.19036594033241272,10000.0,2.5064791771001182e-06,0.02506479248404503
2150,0.3507000207901001,20.0,0.001026878715492785,0.020537573844194412,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.9279293559957296e-05,0.03927929326891899,1000.0,5.182586392038502e-06,0.00518258661031723,10.0,0.004531000275164843,0.04531000182032585,100.0,1.5653233276680112e-05,0.0015653233276680112,0.0,0.0,0.0,4.3,0.005459937267005444,0.02347773127257824,1000.0,0.0001904304517665878,0.1904304474592209,10000.0,2.4917071641539223e-06,0.02491707168519497
2175,0.35061174631118774,20.0,0.0010332538513466716,0.02066507749259472,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.901143645634875e-05,0.03901143744587898,1000.0,5.17086891704821e-06,0.005170868709683418,10.0,0.0045213778503239155,0.04521377757191658,100.0,1.5631827409379184e-05,0.0015631827991455793,0.0,0.0,0.0,4.35,0.005448869429528713,0.023702582344412804,1000.0,0.00019048283866140991,0.19048283994197845,10000.0,2.4801963718346087e-06,0.024801963940262794
2200,0.35044825077056885,20.0,0.0010396416764706373,0.02079283446073532,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.86961291951593e-05,0.038696128875017166,1000.0,5.12824954057578e-06,0.005128249526023865,10.0,0.004513788968324661,0.04513788968324661,100.0,1.5629246263415553e-05,0.0015629245899617672,0.0,0.0,0.0,4.4,0.005453151650726795,0.02399386838078499,1000.0,0.00019051377603318542,0.19051377475261688,10000.0,2.462255679347436e-06,0.024622557684779167
2225,0.35038959980010986,20.0,0.001046077348291874,0.02092154696583748,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.8414960727095604e-05,0.03841496258974075,1000.0,5.108646746521117e-06,0.005108646582812071,10.0,0.004507629666477442,0.04507629573345184,100.0,1.5598991012666374e-05,0.001559899072162807,0.0,0.0,0.0,4.45,0.0054558441042900085,0.02427850477397442,1000.0,0.00019055683515034616,0.1905568391084671,10000.0,2.447289261908736e-06,0.02447289228439331
2250,0.3501168489456177,20.0,0.0010523751843720675,0.021047502756118774,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.811800343100913e-05,0.03811800479888916,1000.0,5.090595095680328e-06,0.005090595223009586,10.0,0.00450092414394021,0.04500924050807953,100.0,1.552775574964471e-05,0.0015527756186202168,0.0,0.0,0.0,4.5,0.005449043121188879,0.024520693346858025,1000.0,0.00019042979693040252,0.19042979180812836,10000.0,2.4348269107576925e-06,0.024348268285393715
2275,0.35012978315353394,20.0,0.0010581769747659564,0.021163539960980415,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.786695015151054e-05,0.037866950035095215,1000.0,5.0980315791093744e-06,0.005098031368106604,10.0,0.00449393643066287,0.04493936523795128,100.0,1.5489627912756987e-05,0.001548962783999741,0.0,0.0,0.0,4.55,0.005457425490021706,0.024831287562847137,1000.0,0.00019048403191845864,0.19048403203487396,10000.0,2.4197638595069293e-06,0.024197638034820557
2300,0.3499741852283478,20.0,0.0010642317356541753,0.02128463424742222,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.7580321077257395e-05,0.03758032247424126,1000.0,5.047414560976904e-06,0.00504741445183754,10.0,0.004484187811613083,0.04484187811613083,100.0,1.5469100617337972e-05,0.0015469100326299667,0.0,0.0,0.0,4.6,0.00545606529340148,0.02509789913892746,1000.0,0.00019052659627050161,0.1905265897512436,10000.0,2.4048538307397394e-06,0.024048538878560066
2325,0.34982362389564514,20.0,0.0010710104834288359,0.021420210599899292,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.7296180380508304e-05,0.03729617968201637,1000.0,5.008012976759346e-06,0.005008012987673283,10.0,0.004474828485399485,0.04474828392267227,100.0,1.5468180208699778e-05,0.0015468180645257235,0.0,0.0,0.0,4.65,0.005448080599308014,0.025333575904369354,1000.0,0.00019056312157772481,0.1905631273984909,10000.0,2.3907380182208726e-06,0.023907380178570747
2350,0.34974586963653564,20.0,0.0010782273020595312,0.0215645469725132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.706170173245482e-05,0.03706170246005058,1000.0,5.03849696542602e-06,0.0050384970381855965,10.0,0.004462509416043758,0.04462509602308273,100.0,1.5499677829211578e-05,0.001549967797473073,0.0,0.0,0.0,4.7,0.005446001421660185,0.02559620514512062,1000.0,0.00019043507927563041,0.19043508172035217,10000.0,2.3874774797150167e-06,0.02387477457523346
2375,0.34936314821243286,20.0,0.001085178111679852,0.021703561767935753,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.674367690109648e-05,0.03674367815256119,1000.0,4.963010724168271e-06,0.004963010549545288,10.0,0.00444615026935935,0.04446150362491608,100.0,1.550280830997508e-05,0.0015502808382734656,0.0,0.0,0.0,4.75,0.0054487744346261024,0.025881677865982056,1000.0,0.00019040965707972646,0.19040966033935547,10000.0,2.3649793092772597e-06,0.02364979311823845
2400,0.34900134801864624,20.0,0.0010921467328444123,0.02184293419122696,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.645837205112912e-05,0.036458373069763184,1000.0,4.872048975812504e-06,0.004872049205005169,10.0,0.004427234176546335,0.04427234083414078,100.0,1.5451496437890455e-05,0.0015451496001332998,0.0,0.0,0.0,4.8,0.0054445876739919186,0.02613402158021927,1000.0,0.00019035111472476274,0.19035111367702484,10000.0,2.352535375393927e-06,0.023525353521108627
2425,0.348895788192749,20.0,0.0010989579604938626,0.021979158744215965,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.623373413574882e-05,0.03623373433947563,1000.0,4.851814082940109e-06,0.004851813893765211,10.0,0.004407770000398159,0.04407770186662674,100.0,1.5396950402646326e-05,0.0015396950766444206,0.0,0.0,0.0,4.85,0.0054464503191411495,0.026415282860398293,1000.0,0.00019034241267945617,0.19034241139888763,10000.0,2.3455984319298295e-06,0.023455984890460968
2450,0.3486758768558502,20.0,0.0011056658113375306,0.022113315761089325,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.597052636905573e-05,0.035970527678728104,1000.0,4.806134711543564e-06,0.004806134849786758,10.0,0.004385346546769142,0.04385346546769142,100.0,1.538079413876403e-05,0.0015380794648081064,0.0,0.0,0.0,4.9,0.005441415123641491,0.026662934571504593,1000.0,0.00019036866433452815,0.1903686672449112,10000.0,2.336276111236657e-06,0.023362761363387108
