iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
129,0.01394536,0.00000146,0.00000075,0.00000217,0.00116997,0.00086813,0.00147182,12.48548508,17.64257622,7.32839441,3.06581306,-0.13779281,-0.19228160,1.15681136
130,0.01370823,0.00000144,0.00000074,0.00000214,0.00116323,0.00086277,0.00146369,12.26490784,17.36300278,7.16681337,3.06605101,-0.13786961,-0.19258793,1.15651321
131,0.01347650,0.00000143,0.00000074,0.00000212,0.00115676,0.00085765,0.00145588,12.04898739,17.08757401,7.01040030,3.06628799,-0.13794562,-0.19289088,1.15621853
132,0.01325098,0.00000141,0.00000073,0.00000210,0.00115052,0.00085277,0.00144827,11.83868885,16.81992149,6.85745621,3.06652331,-0.13802081,-0.19319057,1.15592718
133,0.01303044,0.00000140,0.00000072,0.00000208,0.00114432,0.00084791,0.00144072,11.63319016,16.55806351,6.70831680,3.06675768,-0.13809521,-0.19348703,1.15563929
134,0.01281677,0.00000138,0.00000071,0.00000205,0.00113818,0.00084302,0.00143334,11.43425560,16.30380630,6.56470394,3.06699085,-0.13816872,-0.19378032,1.15535462
135,0.01260650,0.00000137,0.00000070,0.00000203,0.00113223,0.00083845,0.00142601,11.23831081,16.05395508,6.42266655,3.06722283,-0.13824125,-0.19407050,1.15507317
136,0.01240182,0.00000135,0.00000070,0.00000201,0.00112644,0.00083391,0.00141896,11.04744053,15.81017017,6.28471136,3.06745338,-0.13831288,-0.19435762,1.15479493
137,0.01220057,0.00000134,0.00000069,0.00000199,0.00112065,0.00082936,0.00141194,10.85991478,15.57055855,6.14927006,3.06768298,-0.13838375,-0.19464183,1.15451956
138,0.01200423,0.00000133,0.00000068,0.00000197,0.00111511,0.00082504,0.00140517,10.67668629,15.33414745,6.01922512,3.06791162,-0.13845390,-0.19492313,1.15424728
139,0.01181286,0.00000131,0.00000067,0.00000196,0.00110958,0.00082059,0.00139857,10.49823952,15.10433578,5.89214325,3.06813884,-0.13852328,-0.19520155,1.15397787
140,0.01162591,0.00000130,0.00000067,0.00000194,0.00110417,0.00081641,0.00139193,10.32396317,14.87906170,5.76886559,3.06836462,-0.13859199,-0.19547714,1.15371132
141,0.01144405,0.00000129,0.00000066,0.00000192,0.00109891,0.00081227,0.00138554,10.15434265,14.66096687,5.64771891,3.06858993,-0.13865997,-0.19574989,1.15344763
142,0.01126515,0.00000128,0.00000065,0.00000190,0.00109381,0.00080835,0.00137926,9.98730850,14.44405174,5.53056431,3.06881332,-0.13872720,-0.19601983,1.15318668
143,0.01109436,0.00000127,0.00000065,0.00000189,0.00108867,0.00080427,0.00137307,9.82832527,14.23773098,5.41891956,3.06903529,-0.13879369,-0.19628681,1.15292871
144,0.01092293,0.00000125,0.00000064,0.00000187,0.00108366,0.00080035,0.00136696,9.66840935,14.02984619,5.30697298,3.06925631,-0.13885954,-0.19655100,1.15267360
145,0.01076161,0.00000124,0.00000063,0.00000185,0.00107888,0.00079680,0.00136096,9.51811218,13.83540154,5.20082283,3.06947589,-0.13892479,-0.19681242,1.15242112
146,0.01059654,0.00000123,0.00000063,0.00000184,0.00107404,0.00079304,0.00135505,9.36405373,13.63339520,5.09471321,3.06969404,-0.13898945,-0.19707119,1.15217113
147,0.01043906,0.00000122,0.00000062,0.00000182,0.00106931,0.00078931,0.00134931,9.21727467,13.44239521,4.99215460,3.06991100,-0.13905361,-0.19732744,1.15192378
148,0.01028567,0.00000121,0.00000062,0.00000181,0.00106471,0.00078576,0.00134366,9.07429695,13.25825500,4.89033937,3.07012677,-0.13911739,-0.19758108,1.15167892
149,0.01013325,0.00000120,0.00000061,0.00000179,0.00106020,0.00078226,0.00133814,8.93202209,13.07329178,4.79075241,3.07034159,-0.13918075,-0.19783229,1.15143633
150,0.00998426,0.00000119,0.00000061,0.00000178,0.00105570,0.00077881,0.00133260,8.79312611,12.89267921,4.69357347,3.07055545,-0.13924380,-0.19808112,1.15119612
151,0.00983709,0.00000118,0.00000060,0.00000176,0.00105141,0.00077551,0.00132731,8.65554619,12.71303177,4.59806013,3.07076812,-0.13930662,-0.19832768,1.15095782
