iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale_reg,t_reg,scale,tx,ty,tz
112,0.00552558,0.00000208,0.00000092,0.00000323,0.00137860,0.00096011,0.00179708,34.45092392,15.92068195,52.98116302,0.00323965,0.00172904,0.94467157,0.02624714,0.00316781,-0.03209512
113,0.00551936,0.00000207,0.00000092,0.00000323,0.00137811,0.00096014,0.00179607,34.40656662,15.91690636,52.89622498,0.00325287,0.00171612,0.94456202,0.02621453,0.00316341,-0.03192036
114,0.00551304,0.00000207,0.00000092,0.00000322,0.00137761,0.00096015,0.00179506,34.36141205,15.91305161,52.80977249,0.00326599,0.00170318,0.94445342,0.02618217,0.00316378,-0.03174376
115,0.00550676,0.00000207,0.00000092,0.00000322,0.00137710,0.00096012,0.00179408,34.31658554,15.90753078,52.72563934,0.00327902,0.00169023,0.94434589,0.02614970,0.00316951,-0.03156544
116,0.00550063,0.00000207,0.00000092,0.00000321,0.00137657,0.00096004,0.00179311,34.27346420,15.90468693,52.64224243,0.00329196,0.00167730,0.94423932,0.02611792,0.00317953,-0.03138538
117,0.00549447,0.00000207,0.00000092,0.00000321,0.00137607,0.00095997,0.00179217,34.22936630,15.90049458,52.55823517,0.00330480,0.00166434,0.94413376,0.02608638,0.00319118,-0.03120351
118,0.00548830,0.00000206,0.00000092,0.00000321,0.00137556,0.00095987,0.00179126,34.18495178,15.89757824,52.47232437,0.00331755,0.00165131,0.94402921,0.02605417,0.00320383,-0.03101980
119,0.00548221,0.00000206,0.00000092,0.00000321,0.00137509,0.00095979,0.00179039,34.14041901,15.89504147,52.38579559,0.00333019,0.00163821,0.94392574,0.02602175,0.00321346,-0.03083433
120,0.00547602,0.00000206,0.00000092,0.00000320,0.00137459,0.00095965,0.00178953,34.09519958,15.89110947,52.29928589,0.00334274,0.00162514,0.94382322,0.02599026,0.00322683,-0.03064686
121,0.00546989,0.00000206,0.00000092,0.00000320,0.00137411,0.00095951,0.00178870,34.05003738,15.88877106,52.21130371,0.00335519,0.00161209,0.94372171,0.02596049,0.00323795,-0.03045755
122,0.00546357,0.00000206,0.00000092,0.00000320,0.00137362,0.00095935,0.00178789,34.00281525,15.88285923,52.12277222,0.00336754,0.00159910,0.94362110,0.02593271,0.00324622,-0.03026649
123,0.00545756,0.00000206,0.00000092,0.00000319,0.00137315,0.00095917,0.00178712,33.95819092,15.88263035,52.03375244,0.00337981,0.00158618,0.94352150,0.02590725,0.00324997,-0.03007376
124,0.00545134,0.00000206,0.00000092,0.00000319,0.00137270,0.00095900,0.00178640,33.91056061,15.87989044,51.94123459,0.00339200,0.00157333,0.94342262,0.02588438,0.00324653,-0.02987951
125,0.00544523,0.00000205,0.00000092,0.00000319,0.00137226,0.00095884,0.00178569,33.86381531,15.87900543,51.84862518,0.00340413,0.00156060,0.94332457,0.02586525,0.00323527,-0.02968373
126,0.00543908,0.00000205,0.00000092,0.00000319,0.00137183,0.00095866,0.00178499,33.81636047,15.87739086,51.75532913,0.00341619,0.00154800,0.94322711,0.02584894,0.00321979,-0.02948675
127,0.00543295,0.00000205,0.00000092,0.00000318,0.00137142,0.00095850,0.00178434,33.76840591,15.87659359,51.66022110,0.00342822,0.00153549,0.94313020,0.02583416,0.00320294,-0.02928864
128,0.00542701,0.00000205,0.00000092,0.00000318,0.00137098,0.00095830,0.00178367,33.72283554,15.87817192,51.56750107,0.00344021,0.00152306,0.94303370,0.02582085,0.00318434,-0.02908960
129,0.00542072,0.00000205,0.00000092,0.00000318,0.00137056,0.00095810,0.00178302,33.67331696,15.87616158,51.47047043,0.00345218,0.00151066,0.94293755,0.02580751,0.00316568,-0.02888961
130,0.00541471,0.00000205,0.00000092,0.00000318,0.00137014,0.00095789,0.00178239,33.62653351,15.87666607,51.37640381,0.00346412,0.00149828,0.94284183,0.02579335,0.00315210,-0.02868883
131,0.00540855,0.00000205,0.00000092,0.00000317,0.00136969,0.00095766,0.00178172,33.57895660,15.87681770,51.28109360,0.00347606,0.00148588,0.94274622,0.02577759,0.00314211,-0.02848729
132,0.00540236,0.00000204,0.00000092,0.00000317,0.00136923,0.00095741,0.00178105,33.53144073,15.87424469,51.18863297,0.00348800,0.00147338,0.94265091,0.02575762,0.00314252,-0.02828516
133,0.00539618,0.00000204,0.00000092,0.00000317,0.00136876,0.00095711,0.00178040,33.48410797,15.87067699,51.09754181,0.00349995,0.00146086,0.94255561,0.02573514,0.00315315,-0.02808243
