iter,total,corr,reproj,scale_reg,t_reg,scale,tx,ty,tz
223,0.17863126,0.17706606,1918.56005859,0.79075748,0.77444661,2.43329287,-0.02713151,-0.46417403,0.74716330
224,0.17546515,0.17389713,1886.00512695,0.79330301,0.77471220,2.43677545,-0.02702456,-0.46287447,0.74815047
225,0.17241243,0.17084166,1853.84045410,0.79580438,0.77494699,2.44019675,-0.02691948,-0.46156386,0.74912024
226,0.16946889,0.16789548,1822.06652832,0.79826188,0.77515161,2.44355774,-0.02681626,-0.46024266,0.75007278
227,0.16663118,0.16505519,1790.68505859,0.80067581,0.77532685,2.44685841,-0.02671486,-0.45891136,0.75100833
228,0.16389550,0.16231698,1759.69519043,0.80304646,0.77547348,2.45009947,-0.02661529,-0.45757040,0.75192714
229,0.16125835,0.15967739,1729.09606934,0.80537409,0.77559215,2.45328116,-0.02651751,-0.45622024,0.75282937
230,0.15871628,0.15713294,1698.88842773,0.80765909,0.77568364,2.45640421,-0.02642151,-0.45486134,0.75371528
231,0.15626602,0.15468036,1669.07226562,0.80990177,0.77574873,2.45946884,-0.02632727,-0.45349416,0.75458509
232,0.15390413,0.15231624,1639.64648438,0.81210256,0.77578807,2.46247602,-0.02623479,-0.45211914,0.75543898
