iter,total,corr,reproj,scale_reg,tz_reg,scale,tz
248,0.02805002,0.02795157,0.00380720,0.09464412,0.00000023,1.36021507,0.00048162
249,0.02805001,0.02795156,0.00380893,0.09464401,0.00000023,1.36021483,0.00048168
250,0.02805001,0.02795156,0.00380892,0.09464390,0.00000023,1.36021459,0.00048172
251,0.02805003,0.02795158,0.00380929,0.09464381,0.00000023,1.36021447,0.00048174
252,0.02805003,0.02795158,0.00380932,0.09464373,0.00000023,1.36021423,0.00048175
253,0.02805003,0.02795158,0.00380934,0.09464366,0.00000023,1.36021411,0.00048175
254,0.02805003,0.02795158,0.00380936,0.09464361,0.00000023,1.36021399,0.00048175
255,0.02805003,0.02795158,0.00380933,0.09464356,0.00000023,1.36021388,0.00048173
256,0.02805001,0.02795156,0.00380895,0.09464352,0.00000023,1.36021376,0.00048172
257,0.02805001,0.02795156,0.00380890,0.09464348,0.00000023,1.36021364,0.00048170
258,0.02805001,0.02795156,0.00380890,0.09464346,0.00000023,1.36021364,0.00048169
259,0.02805001,0.02795156,0.00380898,0.09464344,0.00000023,1.36021352,0.00048169
260,0.02805001,0.02795156,0.00380898,0.09464344,0.00000023,1.36021352,0.00048169
261,0.02805001,0.02795156,0.00380898,0.09464344,0.00000023,1.36021352,0.00048169
262,0.02805001,0.02795156,0.00380898,0.09464344,0.00000023,1.36021352,0.00048169
263,0.02805001,0.02795156,0.00380890,0.09464346,0.00000023,1.36021364,0.00048170
264,0.02805001,0.02795156,0.00380890,0.09464348,0.00000023,1.36021364,0.00048171
265,0.02805001,0.02795156,0.00380895,0.09464350,0.00000023,1.36021376,0.00048172
266,0.02805003,0.02795158,0.00380935,0.09464352,0.00000023,1.36021376,0.00048174
267,0.02805003,0.02795158,0.00380935,0.09464353,0.00000023,1.36021376,0.00048174
268,0.02805003,0.02795158,0.00380933,0.09464356,0.00000023,1.36021388,0.00048175
269,0.02805003,0.02795158,0.00380933,0.09464359,0.00000023,1.36021388,0.00048175
270,0.02805003,0.02795158,0.00380936,0.09464363,0.00000023,1.36021399,0.00048174
271,0.02805003,0.02795158,0.00380934,0.09464366,0.00000023,1.36021411,0.00048173
272,0.02805001,0.02795156,0.00380893,0.09464370,0.00000023,1.36021423,0.00048171
273,0.02805001,0.02795156,0.00380893,0.09464373,0.00000023,1.36021423,0.00048168
274,0.02805002,0.02795157,0.00380719,0.09464377,0.00000023,1.36021435,0.00048166
275,0.02805002,0.02795157,0.00380717,0.09464381,0.00000023,1.36021447,0.00048164
276,0.02805002,0.02795157,0.00380717,0.09464385,0.00000023,1.36021447,0.00048164
277,0.02805002,0.02795157,0.00380725,0.09464388,0.00000023,1.36021459,0.00048165
278,0.02805002,0.02795157,0.00380725,0.09464392,0.00000023,1.36021459,0.00048166
279,0.02805001,0.02795156,0.00380888,0.09464396,0.00000023,1.36021471,0.00048168
280,0.02805001,0.02795156,0.00380888,0.09464400,0.00000023,1.36021471,0.00048169
281,0.02805001,0.02795156,0.00380893,0.09464401,0.00000023,1.36021483,0.00048168
282,0.02805002,0.02795157,0.00380727,0.09464403,0.00000023,1.36021483,0.00048166
283,0.02805002,0.02795157,0.00380727,0.09464405,0.00000023,1.36021483,0.00048165
284,0.02805002,0.02795157,0.00380723,0.09464407,0.00000023,1.36021495,0.00048164
285,0.02805002,0.02795157,0.00380723,0.09464408,0.00000023,1.36021495,0.00048163
286,0.02805002,0.02795157,0.00380723,0.09464410,0.00000023,1.36021495,0.00048163
287,0.02805002,0.02795157,0.00380720,0.09464412,0.00000023,1.36021507,0.00048163
288,0.02805002,0.02795157,0.00380720,0.09464414,0.00000023,1.36021507,0.00048163
289,0.02805002,0.02795157,0.00380718,0.09464416,0.00000023,1.36021519,0.00048164
290,0.02805002,0.02795157,0.00380718,0.09464417,0.00000023,1.36021519,0.00048164
