iter,total,mask_weight,mask_raw,mask_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
55,0.996701717376709,1.0,2.971961112052668e-05,2.971961112052668e-05,20.0,0.0023684012703597546,0.04736802540719509,10.0,0.001097398460842669,0.01097398460842669,1.0,0.00011400281800888479,0.00011400281800888479,0.27013506753376687,0.012442776001989841,0.0033612301356050595,500.0,0.0014208415523171425,0.7104207761585712,200.0,0.0011021987302228808,0.22043974604457617,0.027013506753376687,0.07683499902486801,0.002075582765053963,2.7013506753376688e-05,71.02671813964844,0.0019186807301355756,700000,700000,3132
56,0.9832832217216492,1.0,3.061399911530316e-05,3.061399911530316e-05,20.0,0.002421377459540963,0.04842754919081926,10.0,0.001121990499086678,0.01121990499086678,1.0,0.0001196843440993689,0.0001196843440993689,0.2751375687843922,0.012468158267438412,0.0034304587529220246,500.0,0.0013927023392170668,0.6963511696085334,200.0,0.0010980924125760794,0.21961848251521587,0.02751375687843922,0.07710976898670197,0.0021215794368527304,2.751375687843922e-05,71.37591552734375,0.001963819586795351,700000,700000,3168
57,0.9693191647529602,1.0,3.137175372103229e-05,3.137175372103229e-05,20.0,0.0024636141024529934,0.04927228204905987,10.0,0.0011479441309347749,0.011479441309347749,1.0,0.00012492631503846496,0.00012492631503846496,0.2801400700350175,0.012638892978429794,0.0035406603641424134,500.0,0.0013642734847962856,0.6821367423981428,200.0,0.0010928123956546187,0.21856247913092375,0.02801400700350175,0.07740772515535355,0.002168500554627213,2.8014007003501752e-05,71.49429321289062,0.0020028416307763257,700000,700000,3201
58,0.9543049931526184,1.0,3.197112528141588e-05,3.197112528141588e-05,20.0,0.0024931738153100014,0.04986347630620003,10.0,0.0011747453827410936,0.011747453827410936,1.0,0.00012931818491779268,0.00012931818491779268,0.2851425712856428,0.012827582657337189,0.003657689902292245,500.0,0.0013351801317185163,0.6675900658592582,200.0,0.0010849235113710165,0.2169847022742033,0.028514257128564282,0.07772988080978394,0.0022164098079828338,2.8514257128564282e-05,73.08245086669922,0.002083891795598727,700000,700000,3193
59,0.9388449192047119,1.0,3.238953649997711e-05,3.238953649997711e-05,20.0,0.002510335762053728,0.05020671524107456,10.0,0.0012024503666907549,0.012024503666907549,1.0,0.00013356887211557478,0.00013356887211557478,0.29014507253626814,0.012766835279762745,0.003704234348305349,500.0,0.0013074888847768307,0.6537444423884153,200.0,0.0010732372757047415,0.2146474551409483,0.029014507253626812,0.07806626707315445,0.002265054272257608,2.9014507253626815e-05,71.91383361816406,0.002086544447150333,700000,700000,3201
60,0.923947811126709,1.0,3.2635311072226614e-05,3.2635311072226614e-05,20.0,0.0025154300965368748,0.050308601930737495,10.0,0.0012312033213675022,0.012312033213675022,1.0,0.00013799851876683533,0.00013799851876683533,0.29514757378689344,0.012758911587297916,0.0037657617991524615,500.0,0.0012821487616747618,0.6410743808373809,200.0,0.001059411559253931,0.2118823118507862,0.029514757378689346,0.07841318845748901,0.002314346232612232,2.9514757378689345e-05,71.82159423828125,0.0021197969284935435,700000,700000,3208
61,0.9101601839065552,1.0,3.271270543336868e-05,3.271270543336868e-05,20.0,0.00251093041151762,0.0502186082303524,10.0,0.0012614153092727065,0.012614153092727065,1.0,0.000143679411849007,0.000143679411849007,0.3001500750375188,0.012871054001152515,0.003863247824257884,500.0,0.0012604957446455956,0.6302478723227978,200.0,0.0010426838416606188,0.20853676833212376,0.030015007503751877,0.07877081632614136,0.0023643066431057935,3.0015007503751875e-05,71.25955200195312,0.00213885598805262,700000,700000,3177
62,0.8972204327583313,1.0,3.266407657065429e-05,3.266407657065429e-05,20.0,0.002499061170965433,0.04998122341930866,10.0,0.001294107991270721,0.01294107991270721,1.0,0.00015120125317480415,0.00015120125317480415,0.3051525762881441,0.012857416644692421,0.003923473813537958,500.0,0.0012419642880558968,0.6209821440279484,200.0,0.0010230646003037691,0.20461292006075382,0.030515257628814407,0.07914186269044876,0.0024150343292232987,3.0515257628814405e-05,71.46086883544922,0.0021806468228926473,700000,700000,3191
63,0.8858599066734314,1.0,3.255662159062922e-05,3.255662159062922e-05,20.0,0.002483355114236474,0.04966710228472948,10.0,0.0013291178038343787,0.013291178038343787,1.0,0.00016063536168076098,0.00016063536168076098,0.31015507753876936,0.012894228100776672,0.003999210316398967,500.0,0.001226171269081533,0.6130856345407665,200.0,0.0010046687675639987,0.20093375351279974,0.031015507753876938,0.0795196145772934,0.002466341222507349,3.1015507753876935e-05,71.69009399414062,0.0022235046661514346,700000,700000,3213
64,0.8754980564117432,1.0,3.243866012780927e-05,3.243866012780927e-05,20.0,0.002467119600623846,0.04934239201247692,10.0,0.0013661201810464263,0.013661201810464263,1.0,0.00017213601677212864,0.00017213601677212864,0.3151575787893947,0.012891997583210468,0.004063010744083339,500.0,0.0012123268097639084,0.6061634048819542,200.0,0.000986565137282014,0.19731302745640278,0.03151575787893947,0.07989540696144104,0.0025179643014361106,3.151575787893947e-05,70.83984375,0.0022325713638069035,700000,700000,3189
65,0.8664908409118652,1.0,3.2313557312591e-05,3.2313557312591e-05,20.0,0.0024514105170965195,0.04902821034193039,10.0,0.0014054345665499568,0.014054345665499568,1.0,0.0001858213363448158,0.0001858213363448158,0.32016008004002,0.012827984988689423,0.004107008700730981,500.0,0.0011998636182397604,0.5999318091198802,200.0,0.0009715805063024163,0.19431610126048326,0.032016008004002,0.080268993973732,0.0025698927535361916,3.2016008004002e-05,70.75532531738281,0.0022653030616870936,700000,700000,3209
66,0.8583920001983643,1.0,3.223221574444324e-05,3.223221574444324e-05,20.0,0.002438092604279518,0.04876185208559036,10.0,0.0014462745748460293,0.014462745748460293,1.0,0.0002012931799981743,0.0002012931799981743,0.32516258129064535,0.012699602171778679,0.004129435423539841,500.0,0.0011883245315402746,0.5941622657701373,200.0,0.0009586612577550113,0.19173225155100226,0.03251625812906453,0.08063887059688568,0.002622074331564567,3.2516258129064535e-05,70.35813903808594,0.002287783410443015,700000,700000,3259
67,0.8508061766624451,1.0,3.2195392122957855e-05,3.2195392122957855e-05,20.0,0.002427232451736927,0.04854464903473854,10.0,0.001488084439188242,0.01488084439188242,1.0,0.0002186310157412663,0.0002186310157412663,0.33016508254127064,0.01266777329146862,0.0041824564143918405,500.0,0.0011772175785154104,0.5886087892577052,200.0,0.0009467037161812186,0.18934074323624372,0.03301650825412707,0.08100388944149017,0.0026744655843613566,3.301650825412706e-05,70.3731918334961,0.002323477069039891,700000,700000,3227
68,0.8433821201324463,1.0,3.222000304958783e-05,3.222000304958783e-05,20.0,0.002419079188257456,0.048381583765149117,10.0,0.00153001444414258,0.0153001444414258,1.0,0.00023726295330561697,0.00023726295330561697,0.33516758379189593,0.012630002573132515,0.004233167445722254,500.0,0.0011667548678815365,0.5833774339407682,200.0,0.0009334482019767165,0.1866896403953433,0.0335167583791896,0.08136892318725586,0.0027272225380420927,3.3516758379189595e-05,71.70901489257812,0.0024034537257642493,700000,700000,3270
69,0.8364223837852478,1.0,3.228881541872397e-05,3.228881541872397e-05,20.0,0.002411847934126854,0.04823695868253708,10.0,0.0015716631896793842,0.015716631896793842,1.0,0.000257183302892372,0.000257183302892372,0.3401700850425213,0.012561120092868805,0.004272917290220504,500.0,0.001157346647232771,0.5786733236163855,200.0,0.0009199513588100672,0.18399027176201344,0.03401700850425213,0.08179444074630737,0.002782402186467685,3.401700850425213e-05,72.33045959472656,0.0024604658591502785,700000,700000,3279
70,0.8301935791969299,1.0,3.236575867049396e-05,3.236575867049396e-05,20.0,0.0024029237683862448,0.048058475367724895,10.0,0.0016127483686432242,0.016127483686432242,1.0,0.0002777500485535711,0.0002777500485535711,0.34517258629314657,0.012645460665225983,0.004364866362684306,500.0,0.001149171614088118,0.574585807044059,200.0,0.0009070388041436672,0.18140776082873344,0.03451725862931466,0.0822143703699112,0.0028378146851044885,3.451725862931466e-05,72.46456146240234,0.00250127800945761,700000,700000,3252
71,0.824537456035614,1.0,3.2426811230834574e-05,3.2426811230834574e-05,20.0,0.002390984445810318,0.04781968891620636,10.0,0.00165334134362638,0.0165334134362638,1.0,0.0002983777376357466,0.0002983777376357466,0.3501750875437719,0.012554483488202095,0.004396267354548008,500.0,0.0011415251065045595,0.5707625532522798,200.0,0.0008961559506133199,0.17923119012266397,0.03501750875437719,0.08262363821268082,0.002893273974431044,3.501750875437719e-05,73.40008544921875,0.002570288134790051,700000,700000,3260
72,0.8191348314285278,1.0,3.2454867323394865e-05,3.2454867323394865e-05,20.0,0.002374116098508239,0.047482321970164776,10.0,0.001693091238848865,0.01693091238848865,1.0,0.0003187379625160247,0.0003187379625160247,0.3551775887943972,0.012556727044284344,0.004459868034738311,500.0,0.0011342802317813039,0.5671401158906519,200.0,0.0008861520327627659,0.17723040655255318,0.03551775887943972,0.08301620930433273,0.0029485497051563903,3.551775887943972e-05,72.96369934082031,0.0025915070801391907,700000,700000,3267
73,0.8143028616905212,1.0,3.2442483643535525e-05,3.2442483643535525e-05,20.0,0.002352055162191391,0.04704110324382782,10.0,0.001731851720251143,0.01731851720251143,1.0,0.0003386463795322925,0.0003386463795322925,0.3601800900450225,0.012516377493739128,0.004508149972732452,500.0,0.0011273203417658806,0.5636601708829403,200.0,0.0008788207778707147,0.17576415557414293,0.03601800900450225,0.08338584750890732,0.003003392206423875,3.6018009004502256e-05,73.19367980957031,0.0026362906184537586,700000,700000,3259
74,0.809709906578064,1.0,3.240730438847095e-05,3.240730438847095e-05,20.0,0.0023240698501467705,0.04648139700293541,10.0,0.001768793328665197,0.01768793328665197,1.0,0.0003574698930606246,0.0003574698930606246,0.36518259129564784,0.012411786243319511,0.004532568262943093,500.0,0.001120526809245348,0.560263404622674,200.0,0.00087304029148072,0.174608058296144,0.03651825912956478,0.08372507989406586,0.003057494163215011,3.651825912956478e-05,73.63987731933594,0.00268920012221687,700000,700000,3253
75,0.8057793378829956,1.0,3.236109478166327e-05,3.236109478166327e-05,20.0,0.0022902595810592175,0.04580519162118435,10.0,0.0018038774142041802,0.018038774142041802,1.0,0.000375437259208411,0.000375437259208411,0.37018509254627313,0.012351489625871181,0.0045723373302374555,500.0,0.001114723621867597,0.5573618109337986,200.0,0.0008687647641636431,0.17375295283272862,0.03701850925462731,0.08402954787015915,0.003110648595493635,3.701850925462731e-05,73.74258422851562,0.0027298405367234394,700000,700000,3244
76,0.8022759556770325,1.0,3.22822634188924e-05,3.22822634188924e-05,20.0,0.00225068093277514,0.045013618655502796,10.0,0.0018375157378613949,0.01837515737861395,1.0,0.0003924492630176246,0.0003924492630176246,0.3751875937968984,0.012339881621301174,0.004629770493234557,500.0,0.0011100602569058537,0.5550301284529269,200.0,0.0008643475593999028,0.17286951187998056,0.03751875937968985,0.08429359644651413,0.0031625911623254428,3.751875937968984e-05,73.8429946899414,0.0027704975496476263,700000,700000,3225
77,0.7987046241760254,1.0,3.219956124667078e-05,3.219956124667078e-05,20.0,0.002204964868724346,0.04409929737448692,10.0,0.0018694711616262794,0.018694711616262794,1.0,0.00040775054367259145,0.00040775054367259145,0.38019009504752377,0.01219219621270895,0.004635352236947875,500.0,0.0011059802491217852,0.5529901245608926,200.0,0.0008591010118834674,0.1718202023766935,0.03801900950475238,0.08451776951551437,0.0032132818825308116,3.8019009504752376e-05,73.95458984375,0.0028116802541895947,700000,700000,3199
78,0.7955400347709656,1.0,3.2123589335242286e-05,3.2123589335242286e-05,20.0,0.0021547097712755203,0.043094195425510406,10.0,0.0018997438019141555,0.018997438019141555,1.0,0.00042189721716567874,0.00042189721716567874,0.38519259629814906,0.012155533768236637,0.004682221611576894,500.0,0.001102793263271451,0.5513966316357255,200.0,0.0008539534173905849,0.170790683478117,0.03851925962981491,0.08469794690608978,0.0032625022069879507,3.851925962981491e-05,74.30876159667969,0.0028623184807125245,700000,700000,3267
79,0.7927074432373047,1.0,3.207230838597752e-05,3.207230838597752e-05,20.0,0.002102226484566927,0.04204452969133854,10.0,0.0019284809241071343,0.019284809241071343,1.0,0.0004346201603766531,0.0004346201603766531,0.3901950975487744,0.012244230136275291,0.00477763857243358,500.0,0.0011001182720065117,0.5500591360032558,200.0,0.00084931671153754,0.169863342307508,0.03901950975487744,0.08483792096376419,0.0033103340846291182,3.9019509754877436e-05,74.34658813476562,0.0029009674209663425,700000,700000,3256
80,0.7903428077697754,1.0,3.202931839041412e-05,3.202931839041412e-05,20.0,0.0020487098954617977,0.040974197909235954,10.0,0.0019559557549655437,0.019559557549655437,1.0,0.00044574675848707557,0.00044574675848707557,0.3951975987993997,0.012314451858401299,0.004866641804970998,500.0,0.0010978917125612497,0.5489458562806249,200.0,0.0008458830416202545,0.1691766083240509,0.03951975987993997,0.08494095504283905,0.0033568461472657752,3.951975987993997e-05,75.53904724121094,0.002985285008532098,700000,700000,3195
81,0.7880973219871521,1.0,3.199807906639762e-05,3.199807906639762e-05,20.0,0.0019948279950767756,0.03989655990153551,10.0,0.001982408808544278,0.01982408808544278,1.0,0.0004552098107524216,0.0004552098107524216,0.400200100050025,0.012256852351129055,0.004905193537220232,500.0,0.0010958821512758732,0.5479410756379366,200.0,0.0008431178866885602,0.16862357733771205,0.0400200100050025,0.08501585572957993,0.0034023353968816376,4.00200100050025e-05,75.3941650390625,0.003017275239182091,700000,700000,3220
82,0.7860105633735657,1.0,3.196419856976718e-05,3.196419856976718e-05,20.0,0.0019409616943448782,0.038819233886897564,10.0,0.0020082646515220404,0.020082646515220404,1.0,0.00046325582661665976,0.00046325582661665976,0.40520260130065033,0.012281726114451885,0.0049765873700380325,500.0,0.0010938262566924095,0.5469131283462048,200.0,0.0008413231698796153,0.16826463397592306,0.04052026013006503,0.08507124334573746,0.0034471089099573455,4.0520260130065036e-05,74.33290100097656,0.003011988484781942,700000,700000,3249
83,0.7841184735298157,1.0,3.191956056980416e-05,3.191956056980416e-05,20.0,0.0018880108837038279,0.03776021767407656,10.0,0.002033497905358672,0.02033497905358672,1.0,0.0004699467681348324,0.0004699467681348324,0.4102051025512756,0.012391693890094757,0.005083136062970336,500.0,0.0010914885206148028,0.5457442603074014,200.0,0.0008409300353378057,0.16818600706756115,0.04102051025512756,0.08511290699243546,0.003491374874126917,4.102051025512756e-05,73.53976440429688,0.003016638659906125,700000,700000,3242
84,0.782404363155365,1.0,3.186248795827851e-05,3.186248795827851e-05,20.0,0.001836474402807653,0.03672948805615306,10.0,0.002058683894574642,0.020586838945746422,1.0,0.0004760711744893342,0.0004760711744893342,0.41520760380190097,0.012579142116010189,0.005222955455872165,500.0,0.001088726450689137,0.5443632253445685,200.0,0.0008420235244557261,0.16840470489114523,0.0415207603801901,0.08514386415481567,0.0035352379814155587,4.1520760380190096e-05,73.55459594726562,0.0030540427531881176,700000,700000,3209
85,0.7806633710861206,1.0,3.179856139468029e-05,3.179856139468029e-05,20.0,0.0017878933576866984,0.03575786715373397,10.0,0.002083505503833294,0.02083505503833294,1.0,0.0004813080304302275,0.0004813080304302275,0.42021010505252626,0.012650362215936184,0.005315810035711053,500.0,0.0010857945308089256,0.5428972654044628,200.0,0.0008433818584308028,0.16867637168616056,0.04202101050525263,0.08516630530357361,0.0035787742098550195,4.202101050525263e-05,73.51271057128906,0.003089078383185734,700000,700000,3201
86,0.778735876083374,1.0,3.1734511139802635e-05,3.1734511139802635e-05,20.0,0.0017422328237444162,0.034844656474888325,10.0,0.002107523614540696,0.02107523614540696,1.0,0.00048615949344821274,0.00048615949344821274,0.42521260630315155,0.012695632874965668,0.005398343143432125,500.0,0.0010828475933521986,0.5414237966760993,200.0,0.0008436416392214596,0.16872832784429193,0.04252126063031516,0.08518118411302567,0.0036220113304688255,4.252126063031516e-05,73.50752258300781,0.003125632526040853,700000,700000,3201
87,0.776625394821167,1.0,3.1669838790548965e-05,3.1669838790548965e-05,20.0,0.0016990298172459006,0.03398059634491801,10.0,0.002130386419594288,0.02130386419594288,1.0,0.0004904115339741111,0.0004904115339741111,0.4302151075537769,0.012615072540938854,0.005427194789998707,500.0,0.0010799956507980824,0.5399978253990412,200.0,0.000842862413264811,0.1685724826529622,0.04302151075537769,0.0851941853761673,0.003665182562456422,4.302151075537769e-05,73.36217498779297,0.003156151600275235,700000,700000,3205
